,k_on,k_off,k_tx,k_deg
gene_136,0.3306935941664903,0.0618084984124396,0.7890990768710954,1.0
gene_137,0.19029111851551916,5.585667187428853,5.774689257402722,1.0
gene_138,12.937327265261345,44.24607060705108,0.458012582525949,1.0
gene_139,0.12057467637473748,5.558349361526526,0.3420665543722956,1.0
gene_140,4.799005777053252,0.21269620729580824,1.1781475929866445,1.0
gene_141,3.5842265795545996,0.3427045569071018,0.3546316317624479,1.0
gene_142,0.07810344444296628,44.01412676500148,0.0377777494736191,1.0
gene_143,33.20555080171331,10.175333928915627,1.0902931533522977,1.0
gene_144,7.255123539884381,6.871732402592601,0.07076015571615227,1.0
gene_145,0.15439606461437952,0.24957314219908783,0.015092937198705018,1.0
gene_146,0.26181814640276324,11.443216217157287,0.7529516491927877,1.0
gene_147,0.10226306386733193,0.16893170805893296,0.572456059421045,1.0
gene_148,0.0453614592695812,0.2012384091153716,0.28867753419469355,1.0
gene_149,0.4655534815462298,0.013199436807153839,12.940949736520297,1.0
gene_150,0.8186369231250907,9.419193290020903,8.737954174357784,1.0
gene_151,6.950696330744928,19.063430901401954,0.05949031060101673,1.0
gene_152,34.37524565658023,78.22223389692464,14.268640500349099,1.0
gene_153,0.3974436126624449,0.163263991286803,0.15369106087284357,1.0
gene_154,0.11663842420766879,0.08645858656812276,75.6487881452587,1.0
gene_155,0.19071822263940544,0.8822570444474185,0.035874798270148604,1.0
gene_156,0.012661754539610631,0.40299236034371605,0.27115713542418723,1.0
gene_157,0.01666531655163376,90.30402810956099,0.03723553972254868,1.0
gene_158,2.2662133782813654,0.03050551602179774,18.584886365200422,1.0
gene_159,0.6139115419592025,32.335609631961404,0.11037639198433404,1.0
gene_160,23.97773705672173,0.021222863634273857,0.9738453230403178,1.0
gene_161,11.01333986988745,0.9212584765194731,0.013520902992276282,1.0
gene_162,0.1015101799458629,0.17822348389238468,0.017975929721164567,1.0
gene_163,48.00603075687029,11.616068722194248,1.5660063402022473,1.0
gene_164,0.013586122106064288,0.14393728841859582,0.014646229572318785,1.0
gene_165,1.2386523943520014,4.9022984392531646,21.981930538148866,1.0
gene_166,12.789944519150888,0.33590617106452436,2.086917826952426,1.0
gene_167,0.012299877953983244,9.735645452127677,6.155739652908048,1.0
gene_168,67.57382540031784,78.27012585421953,0.04278972953980845,1.0
gene_169,0.021539968161581702,1.005619901094187,0.3607782454136407,1.0
gene_170,1.260063664215012,0.0292731955481164,19.005120290299185,1.0
gene_171,20.962913953999493,0.4918340840519554,0.023488297670672453,1.0
gene_172,1.3918740673870573,0.2040028363782999,0.010132259941239254,1.0
gene_173,0.05478153547793563,5.571607395805184,29.603955812581503,1.0
gene_174,1.2887619663175487,1.1978395007290055,36.34918358482534,1.0
gene_175,0.3348132653396908,79.27701555183826,0.054192855403034125,1.0
gene_176,0.25510164444783123,27.758569806235833,13.563089108194083,1.0
gene_177,0.3639119939828524,0.0762440365964044,0.01572879909751617,1.0
gene_178,0.707868903002257,42.75710100391239,0.05610375835400091,1.0
gene_179,0.14057528272997183,0.06231741510970241,8.319091817999027,1.0
gene_180,12.206258720732501,0.545273794884688,75.26517877092478,1.0
gene_181,34.24870608089707,3.1585592435817493,0.018471976241820714,1.0
gene_182,1.5855881456763383,0.03760844767006386,8.278244139434214,1.0
gene_183,44.47313361866272,66.35002038489489,0.07514454827936093,1.0
gene_184,18.640990297594445,0.22091882758159248,6.3274488562885525,1.0
gene_185,0.38367708361030545,0.05450033688210982,16.97657610991015,1.0
gene_186,20.250785746155437,0.02400325626144424,33.25443751059022,1.0
gene_187,0.015476400885960891,69.02669785003924,0.56996604323356,1.0
gene_188,0.6066376699516511,2.278065941388504,54.9052406483665,1.0
gene_189,1.0047971840430077,0.04015843522534846,0.18299842319447632,1.0
gene_190,0.09393179853193685,0.9319379391587952,76.00924864494289,1.0
gene_191,3.0878055771956934,4.371966205668353,33.8623864949783,1.0
gene_192,34.436449113648806,0.014423327569501095,0.1555537688742233,1.0
gene_193,17.423820477540882,0.6006858477169238,39.21995351187353,1.0
gene_194,0.19855870351916338,0.053500320073777446,84.44436077551602,1.0
gene_195,0.01344844696823134,17.10553337966364,0.040667568199487115,1.0
gene_196,0.10393435736644918,0.03302479305254483,86.0589525223172,1.0
gene_197,0.03535158470633589,6.238696966356007,6.787694295218097,1.0
gene_198,0.6883553734066954,0.44100428375902956,7.638367985424738,1.0
gene_199,3.6402449329794404,0.06637805234165833,0.023628576668270472,1.0
gene_200,91.12787668639771,14.423321897263548,0.35340231901818914,1.0
gene_201,0.7381496071931344,1.290268243814054,8.090985260218812,1.0
gene_202,20.01533648063935,0.06285332933108673,0.042605245799674785,1.0
gene_203,43.22893148993932,0.28439946638864133,0.929483666971244,1.0
gene_204,72.59339820577031,0.5142353481171649,0.012414783073693455,1.0
gene_205,7.361408293025096,0.03768874113049942,79.35690617999121,1.0
gene_206,0.23658686893413997,11.072573019789841,6.765312019569899,1.0
gene_207,0.3652195111061064,9.441508062837352,0.7853871904772897,1.0
gene_208,0.08515029185362648,0.036075050393007846,7.243064291184959,1.0
gene_209,86.50213608167516,0.44803412107632157,3.328653023382691,1.0
gene_210,91.55709772116687,2.2563277833457205,47.8299972273484,1.0
gene_211,7.20284241399321,18.609881761794423,2.306118888898066,1.0
gene_212,1.3296907847815975,0.6453505117481922,0.013434844378022996,1.0
gene_213,0.19451838657229278,2.0714813816802655,0.18647085702163388,1.0
gene_214,0.02076900639086903,0.04245263075919305,0.057174457009791985,1.0
gene_215,9.021368702252584,0.2634803359261212,0.251270919750241,1.0
gene_216,2.8242105733257206,0.23335380182255475,19.476973005140685,1.0
gene_217,0.010018404550067212,1.8455758530313109,1.9117812943866912,1.0
gene_218,0.08909193607369843,67.44875914035329,6.814087987179587,1.0
gene_219,12.485785985472283,0.042941283534641835,0.5137028659720764,1.0
gene_220,41.31420283915092,0.6440477712891779,0.593071971744854,1.0
gene_221,3.654917460019076,71.17029582318229,0.01653412998326766,1.0
gene_222,0.04375861146004057,0.0818418763213106,0.11693994614024118,1.0
gene_223,0.027087450070794168,0.4289112428809498,74.00344132218287,1.0
gene_224,0.07979534039900907,9.269966822290755,0.11492363273924251,1.0
gene_225,0.1673451773072312,2.4191002683003426,0.014795766618024056,1.0
gene_226,1.7669137330651303,0.22480733613779985,0.043793897416734826,1.0
gene_227,0.038294346553549144,0.1530208938762627,44.83021330286678,1.0
gene_228,3.9077576186478464,10.824007185200605,75.18523389676236,1.0
gene_229,0.22879186878554367,0.12831616918287134,10.015346988177932,1.0
gene_230,0.23121683951166644,0.2553368761326214,0.2195921232166829,1.0
gene_231,1.848755576275712,2.9333755810374873,0.09994694059430732,1.0
gene_232,10.343803718636309,0.4457558662873939,59.14768608216853,1.0
gene_233,0.023838557635605485,35.74357502304118,16.64907189646236,1.0
gene_234,0.4451352099551685,0.18398637149147654,27.172351715670686,1.0
gene_235,1.5707409469354325,60.023942897257974,1.159381343619948,1.0
gene_236,0.011898925347634037,1.994063966833822,0.03915133469619086,1.0
gene_237,1.0092412733857998,0.07158130942133886,0.14370361485158165,1.0
gene_238,55.79312503260324,69.41541938731763,3.525152948446415,1.0
gene_239,69.93821986102459,7.753220324287604,22.07049772752709,1.0
gene_240,75.78739468234434,44.283452393719074,90.7821686925778,1.0
gene_241,71.30431894884543,0.36820799666741183,0.0815364133048879,1.0
gene_242,0.8749850307860838,0.48022009351247474,2.6733453345896527,1.0
gene_243,1.6394103565188411,0.42392224141592993,22.43336008108414,1.0
gene_244,6.7633297910485854,0.9582218076592113,0.1118144780405689,1.0
gene_245,0.026454224500161275,9.961359871515876,0.016905003309093163,1.0
gene_246,11.720109377666393,0.18951216962810408,0.019691599013798897,1.0
gene_247,58.941966327357406,0.9146072741357214,0.21201460193501076,1.0
gene_248,6.989986770490199,0.37232854052914555,0.019980486808117277,1.0
gene_249,1.0303871354309522,1.1877490849076862,0.018487021610136777,1.0
gene_250,7.988653140392224,2.44891282214573,22.793425743083343,1.0
gene_251,0.09034388743697655,0.47101728346623906,0.017847234527900383,1.0
gene_252,0.036959318046546556,1.4195437478085724,0.31302571395577394,1.0
gene_253,11.526746930491656,8.82203090527793,42.534106956886646,1.0
gene_254,0.03255704444606914,50.499757330665226,21.201535465629327,1.0
gene_255,39.027961899724836,0.23561303051833157,38.911786266548845,1.0
gene_256,0.06414530000009905,65.76707709896793,0.07389535599327594,1.0
gene_257,74.28396249100986,0.03628525592467106,0.01369053440845577,1.0
gene_258,14.494009668288534,0.012768503571560562,1.060626601718182,1.0
gene_259,0.06829905121903353,31.596737914973257,23.485355023834774,1.0
gene_260,4.097595783481651,6.340796728056859,3.011456752027378,1.0
gene_261,91.4671355447944,18.601855852345583,0.01315907408274032,1.0
gene_262,0.6157814475333611,7.193227604056975,72.76076848990998,1.0
gene_263,0.07749519827630062,4.15345611921269,0.017256640285637326,1.0
gene_264,4.580369944776912,0.1907517398429697,1.9926060877167036,1.0
gene_265,7.473600335888673,0.04001559100849986,59.174639430028336,1.0
gene_266,16.63902732785812,1.0670152739209444,0.02781945161984905,1.0
gene_267,0.02656203589900177,0.09856362336606592,1.920820273490612,1.0
gene_268,33.77694329162274,1.1738798830470145,0.30912150369354663,1.0
gene_269,2.9668330994963474,0.16862840621120062,10.89996946470087,1.0
gene_270,0.6695449036039116,9.429651672945514,0.6401094116574837,1.0
gene_271,0.759826651225011,56.98244803978275,40.50494460143776,1.0
gene_272,1.1469055273985833,3.779505717745817,16.195642155280062,1.0
gene_273,0.5304461158196296,0.2059384399500979,0.17974022708396958,1.0
gene_274,2.978417464898171,1.6318737219732458,4.756035089023136,1.0
gene_275,8.288457601294771,22.73673743910458,22.804032463485296,1.0
gene_276,11.324173353085284,0.08155017868643588,0.020109580410701437,1.0
gene_277,0.01634071820357694,17.436920954670587,0.11235353618193011,1.0
gene_278,7.502841737242702,0.018922292155079252,0.11870292496857647,1.0
gene_279,4.9702059544259445,0.011904718872536704,0.18188657407099287,1.0
gene_280,28.929072068122984,3.6142984011814443,0.054878484284336004,1.0
gene_281,18.42993462167444,34.12916302529654,0.0160632331437078,1.0
gene_282,0.029792797756664095,1.423291166073957,0.05021427105489893,1.0
gene_283,0.0955529390594255,6.567378826228782,0.2146139458367639,1.0
gene_284,0.16351834414649255,64.53286674786523,0.015541293103804145,1.0
gene_285,2.576217457855347,15.097681111667425,3.553331849052925,1.0
gene_286,0.8454507027186016,0.11071980541021992,0.011507908004424422,1.0
gene_287,0.09567404919316934,13.271830819514635,0.14596276714686904,1.0
gene_288,0.14738328809045217,0.26901472225932155,0.3475666993265854,1.0
gene_289,9.11093704743724,71.31272650632178,14.224291158200975,1.0
gene_290,74.59740996978947,0.8582614165065322,0.04087888457251232,1.0
gene_291,9.207349131301253,0.084734671716059,2.2259395075722757,1.0
gene_292,12.1439531898424,10.278098422736893,0.015064718001458005,1.0
gene_293,35.45796028144343,1.384153367759043,0.747499631250163,1.0
gene_294,0.07809195607095916,5.763015754848847,0.01116816441283039,1.0
gene_295,4.93139588246266,2.430363688128031,6.540600007407653,1.0
gene_296,2.382724953639139,3.494393054240741,4.112844933357156,1.0
gene_297,76.07595884545174,4.320424023760691,0.21273753534067047,1.0
gene_298,1.1531743476139986,2.237323815669315,31.16606842968567,1.0
gene_299,0.05173980991530504,0.589179085451657,20.758708501031265,1.0
gene_300,10.25387868134434,1.545823200819911,0.21229144425069446,1.0
gene_301,68.38793626102536,1.5073056075452655,0.012174201342409145,1.0
gene_302,51.32587921234338,10.618081397327387,10.06175632619112,1.0
gene_303,3.783318716300258,1.4236187203221038,0.2107855294313072,1.0
gene_304,1.2745927512800568,15.05283427660104,22.588441664859577,1.0
gene_305,0.07275206648817228,0.23955587134416237,4.436412907432225,1.0
gene_306,43.06048172544869,69.03837455382876,14.073615279708669,1.0
gene_307,20.160535433135014,71.0456261113008,32.64547081029726,1.0
gene_308,14.364867859972833,0.023990110065276744,10.451439800985172,1.0
gene_309,75.9763782134053,7.7251677855118395,0.06879188830324019,1.0
gene_310,5.030612238383659,3.9371028572126803,50.77136727664621,1.0
gene_311,0.03760435229908266,53.43933798792365,0.066166329046723,1.0
gene_312,0.3676426868409201,0.05411778673470032,3.2370648099742505,1.0
gene_313,2.4695990895106528,0.3062933167005173,1.514514386708145,1.0
gene_314,0.015184227377375207,0.8082566896249557,1.1403244100326206,1.0
gene_315,5.112667935378445,0.41671566317788405,0.8212639589536186,1.0
gene_316,94.05127535530941,10.02565585794483,1.389072626132801,1.0
gene_317,3.5306323911472175,0.028376197066048804,36.629104455339636,1.0
gene_318,0.20446764582424018,1.3803271976257496,4.9815176163752275,1.0
gene_319,49.77552838579483,88.79412169347343,0.24114731361681832,1.0
gene_320,0.013250741420677394,0.022161321889520472,3.287752525927228,1.0
gene_321,0.021755559907832435,0.02495352420154275,0.08605128567049324,1.0
gene_322,8.317512266655399,30.930646585106846,80.88431083173246,1.0
gene_323,47.94588389648013,0.9078315849749677,50.74474114372823,1.0
gene_324,0.37128220551986096,0.70237549375978,35.22412726945564,1.0
gene_325,0.09222429097515841,94.76424118831297,61.487449384102156,1.0
gene_326,0.6510654629892059,85.54920579691928,0.3145105058306096,1.0
gene_327,7.058490025180775,0.3615755372838388,0.06150169672398743,1.0
gene_328,11.671071397271566,3.569395045176838,14.79986252432473,1.0
gene_329,0.12949417834693475,0.015582444247671879,14.45080829444143,1.0
gene_330,18.263897769371017,0.01478866732498423,63.43038640611437,1.0
gene_331,4.062277289648977,0.043888283853332107,5.01628354709192,1.0
gene_332,12.825909860455633,0.9381496813111719,0.10529462859983779,1.0
gene_333,93.17835054076409,0.27716336970570654,2.006709683060759,1.0
gene_334,0.10376407378064666,0.1021408216104714,2.8823864380072255,1.0
gene_335,0.7174553586907854,0.01077915269622775,0.0147976279658762,1.0
gene_336,11.84017943040777,76.57688251161626,0.5878462302044494,1.0
gene_337,0.06887842279848091,0.6237881922249509,0.20167573717434473,1.0
gene_338,0.06577449638378681,0.030818757435014357,6.646693035369027,1.0
gene_339,0.03636110212739169,1.1718438492764547,25.483327884939325,1.0
gene_340,0.06909612033116155,0.833292598590087,0.021460243300257968,1.0
gene_341,1.907715622901969,9.271065830349096,1.4020026860993264,1.0
gene_342,0.843326925032191,1.1688840412803445,3.7137992387667427,1.0
gene_343,1.0510042463731708,0.0906444082632962,46.723895462596474,1.0
gene_344,11.303359042446237,1.0004046331186456,58.68766926344631,1.0
gene_345,14.831104032150728,77.99030621525543,0.014870575788671297,1.0
gene_346,2.4666320988124353,13.65044898770274,0.039376830839791446,1.0
gene_347,0.10831868342986936,4.535983494826468,7.30011882789433,1.0
gene_348,1.1453773794231008,0.011524123508343758,8.662406166448415,1.0
gene_349,0.2511983715017681,0.08538228448703172,6.54957407837603,1.0
gene_350,4.0111958855299354,0.22033767397352072,0.029925165085646206,1.0
gene_351,0.5467683073111619,6.721420365973368,13.969981801778724,1.0
gene_352,3.3832303646426714,0.023271989127021914,0.015481976832902764,1.0
gene_353,34.04320642855561,14.153172704061223,6.505277435985683,1.0
gene_354,0.03737513269250293,41.88015480558893,43.11080955555464,1.0
gene_355,0.10464286316906048,7.094975067826944,1.854085683399189,1.0
gene_356,0.2569310833767166,1.615385323995722,0.18107913094634429,1.0
gene_357,37.00992903868634,0.5782205441354308,2.3839720313261883,1.0
gene_358,11.699579562534446,6.859156728309795,0.9651563362664367,1.0
gene_359,0.010916755040818994,24.13671300425073,5.097012911427151,1.0
gene_360,0.08128739777273562,0.21514894518349462,0.15417788839658644,1.0
gene_361,0.01782440445415083,1.2021183622199052,0.08697118324229705,1.0
gene_362,0.27987363221093253,0.03141046741520542,0.012621616922920242,1.0
gene_363,0.04803511199172502,80.69982847026432,16.120125391269386,1.0
gene_364,11.296221954627878,0.32497121132312257,69.23539207512086,1.0
gene_365,0.020378531851790935,0.14607496487565483,0.18307417240524348,1.0
gene_366,0.24230743391902923,0.4360017292665138,0.01621588825979777,1.0
gene_367,2.7972600765459283,0.024854266809214893,0.16453012910309017,1.0
gene_368,0.022871003837747372,0.5344808907196245,46.85070344946822,1.0
gene_369,0.10994393235434029,0.26932491937154357,0.041774366650873064,1.0
gene_370,18.624014272899885,1.6908638614844795,34.18725410357083,1.0
gene_371,24.639801088870378,1.3035476156110222,0.05303502687836156,1.0
gene_372,0.31839319502042834,12.575460301024368,25.75022320671064,1.0
gene_373,22.244374429217697,3.2535611507958944,0.5951204927370684,1.0
gene_374,7.721480354571075,93.72024355909817,2.918390997528705,1.0
gene_375,0.020022806351632273,5.533718353914938,5.077040359516518,1.0
gene_376,68.05348982681,0.5216115891381501,11.000152571918163,1.0
gene_377,0.016923429206023237,0.8418271584793996,1.3895657110534252,1.0
gene_378,16.459198414392823,0.07909682722909496,0.1844747139745582,1.0
gene_379,4.9030004308634005,88.70450126934308,16.95560915509877,1.0
gene_380,1.3125429199836947,0.9868412430698424,26.466937626859306,1.0
gene_381,0.08168176752414025,0.022449330195210154,0.027247749763127126,1.0
gene_382,88.80388556458927,0.06460412769305313,17.77969560635517,1.0
gene_383,2.408999242919603,3.909338099662882,93.45369287907344,1.0
gene_384,0.09145153347293682,58.10280268080201,0.021605983033095504,1.0
gene_385,48.59551085036131,47.81812353202377,0.038038164441754424,1.0
gene_386,0.27481627362949873,4.378790017837646,0.06502992441207074,1.0
gene_387,51.351770963302535,0.22901817485555884,0.021846481423711452,1.0
gene_388,32.92740765170299,24.042178785782646,0.03298229803224007,1.0
gene_389,2.3361950574969796,0.30136933673351635,0.26048886277846234,1.0
gene_390,0.5176155973818044,0.01747634590215945,0.44042433036276935,1.0
gene_391,0.0681014050390629,5.060267379249115,32.26573704217043,1.0
gene_392,3.6566582218726156,4.9793997374255135,13.852089942633407,1.0
gene_393,6.396299093503084,0.018201183680415747,6.270454520976687,1.0
gene_394,21.30801689167505,0.2886878774086959,0.9267728685888341,1.0
gene_395,3.13798804319945,50.116187693050215,9.532211241191291,1.0
gene_396,0.023542032742864677,0.4473193671797575,27.827536052512745,1.0
gene_397,1.686523135882425,0.010247941752846088,0.08724087581351167,1.0
gene_398,2.3273182818148834,0.04133726896493917,0.34538647565775676,1.0
gene_399,0.10929210795601697,0.6053035585688653,45.3471498066158,1.0
gene_400,1.903316127485027,0.47285144308310517,0.014125831721350228,1.0
gene_401,1.492280103983196,8.512482835613811,0.19227478781615442,1.0
