,k_on,k_off,k_tx,k_deg
gene_65,23.507109587789888,6.50070192570319,96.41302959770461,1.0
gene_66,0.15073333333736239,6.770069158979387,2.066256650917291,1.0
gene_67,0.012418478286197606,0.01,0.2364782121666532,1.0
gene_68,31.859135085143695,1.1759413498546492,0.22681342232874452,1.0
gene_69,0.16040751796659877,0.3551257951942549,0.01,1.0
gene_70,3.377919150120929,7.046107533170532,46.97762380961497,1.0
gene_71,166.02559895332058,0.011515023745753321,8.679888047632215,1.0
gene_72,1.090410224423308,0.6553397655865426,10.84367958679006,1.0
gene_73,1.0553554267194372,0.21421649457926986,148.03537250005232,1.0
gene_74,26.223799820364576,4.319689671755575,9.669567505110727,1.0
gene_75,5.956017455242753,0.017185495410941685,0.15496740973639633,1.0
gene_76,0.013557490859783606,28.32063594082839,0.48849571821435467,1.0
gene_77,0.3043234751538709,0.486020627746945,0.022885377935596554,1.0
gene_78,5.918808486517846,135.85623462703148,0.22913689848812366,1.0
gene_79,4.928473495895024,0.027339225858265814,5.269578493196773,1.0
gene_80,0.3357454363802587,0.6087427643801651,43.03062114012552,1.0
gene_81,0.8731677359787358,7.60063942565321,0.12349887656961106,1.0
gene_82,5.646594382572717,0.17628629716860314,63.241246757612444,1.0
gene_83,13.927494245522317,0.4042362345709921,9.7235885510033,1.0
gene_84,0.599817191396428,40.47974679277918,0.16670391650652025,1.0
gene_85,0.01,0.2890844052453597,0.01,1.0
gene_86,0.19824860402231442,0.01778140829236866,1.9895609960987342,1.0
gene_87,0.027178033951655037,0.025819362057925926,1.7902881981033922,1.0
gene_88,25.024631077190694,0.17229738277018602,14.562822411948098,1.0
gene_89,0.07751925970564466,0.0459753633468817,0.02782728190124032,1.0
gene_90,48.09214517237954,0.2909436279898994,0.020876319108069002,1.0
gene_91,6.017159422452292,0.2785845592860114,0.2923556019743289,1.0
gene_92,0.03317528627905435,2.115401021675093,0.8900723155672585,1.0
gene_93,0.09832841244399765,5.746627583367076,0.533194046665816,1.0
gene_94,52.936022924911754,0.01,0.2509737453446046,1.0
gene_95,0.02718333051967524,0.023057384430590626,66.18887109064859,1.0
gene_96,2.5110091019398775,15.87338180744204,0.5242215546018059,1.0
gene_97,0.1940331090284967,0.36932646500821803,6.099409148448899,1.0
gene_98,32.695990685490635,0.4643446241749235,34.84962248757463,1.0
gene_99,0.43673472848073425,10.880648688864284,0.1383191454615848,1.0
gene_100,0.9534814747319318,59.96365934750795,0.05124365618922988,1.0
gene_101,93.76901750549254,291.4253989278036,11.934512498585711,1.0
gene_102,0.01,0.10662622398865002,0.01,1.0
gene_103,0.012447951096733835,36.136725582759894,0.01,1.0
gene_104,106.59875848315659,3.2891887814643512,0.9640224135185553,1.0
gene_105,58.27411183006123,50.52899792742187,1.6803848614731718,1.0
gene_106,55.235759667769734,10.680399926827779,13.210441267145763,1.0
gene_107,3.301567284166225,0.01,0.7397119858761332,1.0
gene_108,0.06383734629027492,0.015185133225115693,7.142968596255116,1.0
gene_109,0.44927827336859505,0.5655961619045308,0.03060942570629116,1.0
gene_110,6.5171566058366,4.326419486115708,1.3099318465849743,1.0
gene_111,0.01,5.854326353423339,1.6173003912504702,1.0
gene_112,0.01,0.4174030894974674,0.053897320766038946,1.0
gene_113,118.83654559828005,0.05840035765202833,0.07615844488023057,1.0
gene_114,7.756862983489787,0.10644493541904455,14.043980475067945,1.0
gene_115,5.241447184299728,0.9428366404460964,0.2122051532681296,1.0
gene_116,0.18052099433976226,0.01,0.012048136979274239,1.0
gene_117,0.02138627367424787,0.18136123469307838,4.788836028226073,1.0
gene_118,30.20872613494647,0.09220250966848173,0.13675774976020144,1.0
gene_119,39.56808374987583,0.6450801011148601,0.06101270880256792,1.0
gene_120,0.01,28.749704430996765,0.07220936110649867,1.0
gene_121,0.095643709554168,52.18662633501056,1.1109703442456853,1.0
gene_122,0.6706758940271097,1.6774158133956591,0.06944050788236145,1.0
gene_123,0.025167315614676236,0.01,7.127041384718314,1.0
gene_124,0.07325614526437031,1.5269196922150021,0.43720166568866803,1.0
gene_125,0.5462564917859578,8.036028332680068,0.08250869705150794,1.0
gene_126,0.9063030145624396,1.004619112348367,14.951540190971459,1.0
gene_127,0.3584262959024052,0.023735872318823466,2.3083067908513244,1.0
gene_128,0.6510707438342102,14.25296127994572,91.28848463484644,1.0
gene_129,0.019172185465025807,0.018542284853323144,0.09490024698077497,1.0
gene_130,0.016791961168015762,0.01210037394789528,55.58434153366642,1.0
gene_131,0.01,18.80797131753214,4.07233590006047,1.0
gene_132,0.01795829215154272,0.01,23.0669169500717,1.0
gene_133,0.01,112.93320551014244,0.012330550273934775,1.0
gene_134,16.26258200853904,0.3835720016429592,0.6850688828984846,1.0
gene_135,0.02688033104816201,10.76475958571991,1.5436396312736593,1.0
gene_136,0.3748997551938053,0.05822710920288843,0.3088058217924823,1.0
gene_137,0.23711022497786247,2.1429000004529937,4.943067260803262,1.0
gene_138,10.005540807539022,62.65532290964586,0.3929135448947587,1.0
gene_139,0.025182676001111307,3.7282042775237145,0.5966812254499202,1.0
gene_140,4.206472713377151,0.04882494311897547,0.8120883892509287,1.0
gene_141,3.5246060839685702,0.2719149694406888,0.5607937089084586,1.0
gene_142,0.06918725222693452,22.835593390639286,0.06938688280126278,1.0
gene_143,22.11879044973013,1.3843795199215947,1.2190859277196364,1.0
gene_144,11.815127743535827,19.41814567428712,0.10338178764455455,1.0
gene_145,0.21299694068157887,0.10938941579350123,0.017872695265436372,1.0
gene_146,0.15486895778378124,0.01,1.123539023711712,1.0
gene_147,0.09781715869074117,0.010792870554596823,0.9068822121585582,1.0
gene_148,0.07842274401350585,0.10631068534593371,0.30670272758821504,1.0
gene_149,1.7891333603027149,0.01715675543035211,34.369184686441685,1.0
gene_150,1.843068216195698,7.637187256321889,28.151277565861257,1.0
gene_151,7.266836981968569,52.453542644140526,0.014357548737678447,1.0
gene_152,13.691561298974772,49.783182930347685,25.124436649459405,1.0
gene_153,0.5333519582902043,0.18616402078168995,0.06101430578495905,1.0
gene_154,0.0802335551243831,0.11103052997667379,11.651587811383386,1.0
gene_155,0.2503078141547146,4.9724920133004655,0.01,1.0
gene_156,0.037024355622779385,0.36449169317632524,0.35030149102304986,1.0
gene_157,0.010075407616570681,90.78175226854844,0.024026481208886584,1.0
gene_158,2.414225019514167,0.014429348594987703,15.839193854117433,1.0
gene_159,0.7793173384442278,27.7176753726282,0.14112011246309533,1.0
gene_160,41.527785040959124,0.023923724954628876,1.9997986616268282,1.0
gene_161,6.823950905400372,0.23513584001691112,0.01388976637786626,1.0
gene_162,0.01,0.11877771764236081,0.01,1.0
gene_163,33.88152403092427,2.1857977619605578,0.4895563399048686,1.0
gene_164,0.01,0.15769842653464722,0.01,1.0
gene_165,1.8576120178571285,0.5845269629877474,37.28932559666096,1.0
gene_166,27.79200029327625,0.30792223073603425,1.7930233951726022,1.0
gene_167,0.01,5.160691076636429,7.935761189069441,1.0
gene_168,309.239432535562,2.5814072439521247,0.034659779596649495,1.0
gene_169,0.01,0.4318569811785732,0.5618418245210975,1.0
gene_170,0.34120067239326163,0.03914282408978998,14.275947494690218,1.0
gene_171,12.218071651822052,0.16868685938726868,0.031235172995315447,1.0
gene_172,9.156562490758622,0.061680797717102595,0.01722861218670445,1.0
gene_173,0.023162339999990372,3.1388551047891133,31.760541447581698,1.0
gene_174,0.842094924064839,2.7809552937680855,44.53697421823016,1.0
gene_175,0.5746262475050605,63.874389133525895,0.08987346222069885,1.0
gene_176,0.3269124890654917,29.803282520404434,13.566944788476548,1.0
gene_177,0.12901709013805,0.09826318280795718,0.01,1.0
gene_178,0.439227724242114,22.466340082045395,0.16863883487319514,1.0
gene_179,0.0929711362479026,0.03019514236651863,8.57094593068701,1.0
gene_180,17.384918484173575,2.1314450085479373,27.45707045839827,1.0
gene_181,253.90015884605145,0.9369812194170812,0.01,1.0
gene_182,1.0567147845674758,0.040683015391704,6.010279087773351,1.0
gene_183,35.31094581648545,9.02945940020016,0.08805451496061684,1.0
gene_184,19.04236473386481,0.1496263584173984,8.232367972091396,1.0
gene_185,0.7056089039714384,0.0650334475919225,25.97762917965874,1.0
gene_186,67.36928669304973,0.01,32.20435764964897,1.0
gene_187,0.02902195880002367,41.13864583749558,0.4448110929515632,1.0
gene_188,0.8316298281642869,2.7184305976464413,53.461937536954196,1.0
gene_189,1.0728682393461182,0.014398645090532097,1.6779876790737598,1.0
gene_190,0.08412411816447717,2.0272908523097817,359.0344549014468,1.0
gene_191,3.3365044401636395,1.6642351957665276,136.77043180313586,1.0
gene_192,38.85583448702917,0.020094368778793625,0.02502629126464756,1.0
gene_193,7.121629911818967,0.38447238760995067,13.662733977481583,1.0
gene_194,0.14141795067732077,0.061048918674697375,17.00664823049142,1.0
gene_195,0.027142210777722414,26.0927825308872,0.014526192744922123,1.0
gene_196,0.0696499936712753,0.04905609937946781,63.91587218196156,1.0
gene_197,0.03063314334681081,6.105505579109456,6.9874597895938715,1.0
gene_198,0.26050064554521773,0.10292930214548679,8.536154897069482,1.0
gene_199,2.457912636364454,0.06732921575820851,0.039056890226394796,1.0
gene_200,224.202716680349,10.855527506200234,2.1320291075398483,1.0
gene_201,0.5743353886272891,4.478726147780527,8.639617204991334,1.0
gene_202,28.30548175457235,0.05000030824459581,0.05495260049527648,1.0
gene_203,0.28702231166253256,0.18890217141723153,1.529214501430221,1.0
gene_204,4.683525999089454,0.6065817795815402,0.018382990315431492,1.0
gene_205,13.613361126865799,0.020182610562117596,53.983006967112715,1.0
gene_206,0.01,63.374787577558834,2.371677643552802,1.0
gene_207,0.45120106672379945,3.2358336418689664,0.5051333041321087,1.0
gene_208,0.114702904868953,0.019623014759115796,11.080331921004891,1.0
gene_209,67.28771683264338,0.041914760034192866,2.6773204117624445,1.0
gene_210,25.867486493047263,12.262016420729909,61.10975631803374,1.0
gene_211,7.985110618049578,11.322903169040508,1.3884551207980804,1.0
gene_212,12.137881172798206,0.09781009670880879,0.014289870601764735,1.0
gene_213,0.2686466337504491,1.864489076704397,0.2799909003349722,1.0
gene_214,0.034264136748696376,0.021650064065147644,0.10808643284503235,1.0
gene_215,6.498730662108782,0.3656007503298645,1.5364894346588431,1.0
gene_216,4.861665721844732,0.10320686890358852,11.811851440697723,1.0
gene_217,0.01,12.419717045831286,0.9790806879798544,1.0
gene_218,0.10380719506314645,110.10173599435775,5.401083662781396,1.0
gene_219,8.961726129080468,0.0554073146127433,0.3157122628339344,1.0
gene_220,49.094629892962736,0.01,0.5402254539012605,1.0
gene_221,2.0979826990241106,71.46411130940666,0.015658212294499967,1.0
gene_222,0.055068640648984465,0.08201438658275684,0.11621082261831903,1.0
gene_223,0.02515891990389383,0.2469849636913064,80.93902611761843,1.0
gene_224,0.23907061941176377,4.62581965846169,0.08716441551673423,1.0
gene_225,0.21844027680364164,0.36049467215647946,0.05917094546127075,1.0
gene_226,0.01,0.3285867816200047,0.13966023821354612,1.0
gene_227,0.045736633416777514,0.25795022568170906,288.36308183466446,1.0
gene_228,1.9203309547873737,9.28228624410117,126.4673372083793,1.0
gene_229,0.3086839140860892,0.10792402354778691,5.220378995874112,1.0
gene_230,0.258782822524032,0.2476695313644125,0.3036063219988934,1.0
gene_231,0.4211664877677641,3.725682637307391,0.09253610880697112,1.0
gene_232,31.073406599582256,0.3042553055543332,87.63251074255871,1.0
gene_233,0.04696652143384367,8.74781145456599,8.289137088173376,1.0
gene_234,0.16419700798019163,0.212635743836178,35.39777854108049,1.0
gene_235,1.1432688665071788,9.372942499136892,1.3213012499449621,1.0
gene_236,0.0446521398231216,2.928316258905603,0.030017452658669837,1.0
gene_237,0.5538154134535634,0.05601735361717956,0.10613140163950374,1.0
gene_238,95.28048625803572,154.88570002842147,1.3771697560400553,1.0
gene_239,25.009816628926593,7.931104373595853,4.923189223126311,1.0
gene_240,73.62671386899962,0.44947261241483005,12.534312361502593,1.0
gene_241,137.0340324541409,0.3808192180200783,0.04436220558158192,1.0
gene_242,0.6380183240172173,0.4269564738082177,1.7260490570400482,1.0
gene_243,1.3696117714343903,0.4565145625409025,30.306087783577127,1.0
gene_244,10.249037598750785,6.722000976046845,0.1854912104286065,1.0
gene_245,0.0509295343101632,2.2584465592512757,0.01,1.0
gene_246,9.0927371210085,0.18455331545907527,0.029055367335379893,1.0
gene_247,23.75177315281525,0.5022455986667762,0.31631601298924994,1.0
gene_248,0.3478973763070554,0.5331448328425623,0.01,1.0
gene_249,1.1835294553211582,0.8777292376025849,0.016913997307838522,1.0
gene_250,24.466329913904886,1.933882662692053,82.0399190618464,1.0
gene_251,0.1906525113087266,0.5965616272200956,0.031357704794725424,1.0
gene_252,0.029985309071502902,6.227665397404879,0.20906803433777194,1.0
gene_253,20.54056180745669,3.4935565249569995,13.722739332080403,1.0
gene_254,0.015123328570797855,78.13656793651792,20.319407695763417,1.0
gene_255,26.742159611930795,0.10120121515175026,10.28062361910338,1.0
gene_256,0.07320964941392366,105.08064258113765,0.05083265754068614,1.0
gene_257,37.72066438509501,0.0311911599390289,0.013808750583983783,1.0
gene_258,21.095501086061226,0.016268145405262904,4.353371180650782,1.0
gene_259,0.016248718358951537,3.798187671837836,129.2282703606726,1.0
gene_260,1.2257051815632536,5.3361472617360155,1.1056608397370213,1.0
gene_261,47.401993105633515,9.380540422046636,0.025005865928805243,1.0
gene_262,1.833289224838674,3.6818341182904963,101.02199903019063,1.0
gene_263,0.07753544920574161,7.156315845594049,0.02167858506325237,1.0
gene_264,1.1790611427533357,0.27782024141172634,2.7875941223096548,1.0
gene_265,11.380841324403214,0.01520413390771437,268.76644605015366,1.0
gene_266,12.87549184838401,1.8017259685227083,0.020761680998929256,1.0
gene_267,0.0344624583712084,0.1291178222286815,1.3908162222351648,1.0
gene_268,2.5337599991382156,0.9544433851100412,0.3596227216438228,1.0
gene_269,2.529548760341829,0.11885187560492036,13.541806746691094,1.0
gene_270,0.10182719636009163,15.68921046992197,0.49419233159752335,1.0
gene_271,0.9135121651806535,36.90208625802937,6.717589099250318,1.0
gene_272,3.7279319134646887,1.5510723269554125,10.015567036114035,1.0
gene_273,2.079253898377036,0.26001442380360457,0.7552814614397998,1.0
gene_274,2.2617986603187608,1.872647431213181,2.387076200837653,1.0
gene_275,1.688779849013231,29.219002620945425,14.070301315598417,1.0
gene_276,3.5307188483036516,0.3003547077148348,0.01566860001300125,1.0
gene_277,0.02737632209775133,77.07563510969611,0.09984125029092238,1.0
gene_278,8.472301497034751,0.015392907715168094,0.10216252452683772,1.0
gene_279,7.033393880104722,0.01,0.3712363442794029,1.0
gene_280,20.906103990811218,5.345390476110058,0.09471487100630885,1.0
gene_281,12.705587658877228,58.00268462035374,0.017202952873587418,1.0
gene_282,0.02695997629618821,2.197876991925888,0.05240977228320507,1.0
gene_283,0.10666679762027625,7.7345584783514365,0.21047945606789986,1.0
gene_284,0.14661503532978418,84.4058055255004,0.01,1.0
gene_285,2.5580448907019813,17.339582408635565,0.01,1.0
gene_286,0.5775467884527206,0.031397898947919084,0.01,1.0
gene_287,0.13094717995477778,78.69614611367403,0.04836304743010165,1.0
gene_288,0.1655107396783837,0.32432060491055115,0.29254646240142723,1.0
gene_289,7.877358018271652,90.53104392676617,20.468276618375825,1.0
gene_290,58.008139188621755,0.5032275415512609,0.01,1.0
gene_291,8.38096013811869,0.08722060103897568,0.614612363806527,1.0
gene_292,79.30704863962305,6.78116313608006,0.01,1.0
gene_293,6.103949917787969,1.873025717272718,0.7127870247605168,1.0
gene_294,0.11717395411421314,0.01,0.01,1.0
gene_295,2.9810703602746855,0.7579536984612983,30.538015375414698,1.0
gene_296,2.7686666653658674,0.6575784755332601,32.1032418627053,1.0
gene_297,41.963025051873096,0.10919443690642705,0.033764642590095054,1.0
gene_298,0.3512821339783534,11.544114052368762,9.393747347011157,1.0
gene_299,0.03789363583024472,0.7225486149570554,19.4588874614976,1.0
gene_300,11.064960377309356,0.7327431257941969,0.25454817523378087,1.0
gene_301,16.29842149041654,5.829624206224779,0.011276627318218544,1.0
gene_302,71.23653983894795,46.975724331619254,0.8886876742892973,1.0
gene_303,2.6949548407829704,0.6275961018517878,0.03933578784619891,1.0
gene_304,0.25510574943351205,12.78227096232364,27.89284589207965,1.0
gene_305,0.08126062140081443,0.2647358315187699,1.7719104844709386,1.0
gene_306,4.710001662529528,53.06033496186174,4.529007531039343,1.0
gene_307,27.399939407989937,0.01,29.698070665427103,1.0
gene_308,25.439761766927937,0.13729564571068675,4.191359281295268,1.0
gene_309,406.57957119154963,6.843972007344538,0.08020361117736924,1.0
gene_310,6.641939879182317,5.582296090358687,2.876858899996222,1.0
gene_311,0.016634843313341755,11.123798203306137,0.04296659933239355,1.0
gene_312,2.262181634001042,0.028586009647458235,0.9973906791692535,1.0
gene_313,0.572049593875799,0.29782540107906397,1.6108081123638476,1.0
gene_314,0.01,1.1732583301693709,0.2832950259828244,1.0
gene_315,2.420693404686725,0.7315881847055685,0.49686383533410655,1.0
gene_316,117.06479041670532,1.2569228536584527,0.5772333570482255,1.0
gene_317,5.784491379104535,0.09435530205344624,54.771127977116166,1.0
gene_318,0.27968632862475395,1.6537352120341948,8.138310441030077,1.0
gene_319,10.567532696908856,165.0275949573888,0.34549004793173815,1.0
gene_320,0.01,0.019289640554233947,2.5271166687939526,1.0
gene_321,0.01,0.01,0.047624346351358704,1.0
gene_322,6.158326260447629,36.980042075257145,70.41925244208164,1.0
gene_323,34.5793437918786,3.5509103510892013,48.113881029708374,1.0
gene_324,1.0871329508183565,0.7705018269459915,126.90942545658432,1.0
gene_325,0.014515614988887099,147.1801364032775,9.602973343494254,1.0
gene_326,0.8569818935686232,6.315376541305014,0.33272892023746875,1.0
gene_327,11.100783858111244,0.3744899020158611,0.040331236862897135,1.0
gene_328,12.9041154298158,0.5504746082751116,2.4425031738018177,1.0
gene_329,0.11786499464566967,0.027752256376576898,17.399622541599385,1.0
gene_330,4.085029449316645,0.014637831464692235,40.52880992053608,1.0
gene_331,2.2215665061385153,0.054639121679921174,6.2901392965349405,1.0
gene_332,12.872334213179508,0.9811253153687579,0.16165959982658903,1.0
gene_333,153.9477510561303,0.19207875149410877,1.19756094064538,1.0
gene_334,0.06903476363465978,0.01,0.01,1.0
gene_335,3.1280303244809975,0.01,0.01,1.0
gene_336,5.176548961328514,511.36380185458904,0.772123498661186,1.0
gene_337,0.17858911585568985,0.16634167883038997,0.1535605738538776,1.0
gene_338,0.07330336204354485,0.027996729041787346,8.18097408262288,1.0
gene_339,0.02993121363248971,1.6116145608447838,49.53718963463734,1.0
gene_340,0.04488397931471068,1.0466767719204702,0.010774825340320671,1.0
gene_341,3.434189664884806,3.0125924111275193,1.0751705457372882,1.0
gene_342,0.23296193157306533,2.539216753576196,0.49611287302841245,1.0
gene_343,4.326000111472826,0.05744711306550253,195.55171964164256,1.0
gene_344,9.350472508343607,0.31796632190713736,81.73654165597989,1.0
gene_345,12.282809656474956,38.327093955400656,0.01614755249416545,1.0
gene_346,0.6303358731992075,28.285731716117105,0.01,1.0
gene_347,0.1473616258116797,7.270808508307984,8.892034438199683,1.0
gene_348,0.3800483868514978,0.01,40.908316539537914,1.0
gene_349,0.7529030592748134,0.08887695868631867,2.8844782091513403,1.0
gene_350,4.534837556165431,0.22340120803527358,0.036566833508272806,1.0
gene_351,0.4317779553922515,4.489811467589833,17.681141812766974,1.0
gene_352,0.129625517260064,0.01,0.04713749476510573,1.0
gene_353,145.95732970711364,11.227326139071101,9.204020506562319,1.0
gene_354,0.029896716442420396,86.94246332817485,36.28567856332806,1.0
gene_355,0.16587903705160834,20.290725148761236,12.993548027740019,1.0
gene_356,0.32921378876600393,1.8381380541178811,0.10953433741309401,1.0
gene_357,17.60436455048998,0.16664630897710964,17.497190182146788,1.0
gene_358,10.632864292859086,5.722928643790122,1.4776040684753666,1.0
gene_359,0.01802265875219369,47.31809911059515,1.4035204094636575,1.0
gene_360,0.36560540902009964,0.2600758596697775,0.32478918551799807,1.0
gene_361,0.012550396469872379,1.3697449166239375,0.0340456039581142,1.0
gene_362,0.1949360415748447,0.026958686298572263,0.01,1.0
gene_363,0.4900557591351009,15.48649798069222,48.818091587680286,1.0
gene_364,5.9442467428387635,1.0249420447837703,90.88490651502718,1.0
gene_365,0.01,0.2518489187294217,0.2685735813014649,1.0
gene_366,0.058611346065518946,1.557923791517977,0.01,1.0
gene_367,1.650040650933688,0.036516045919197535,0.06275292239481026,1.0
gene_368,0.0221591387895275,0.27941903254859185,24.846260929263728,1.0
gene_369,0.09450501473634218,0.05991718931384254,0.01,1.0
gene_370,54.69286764049889,1.048082003826789,48.39181748521009,1.0
gene_371,34.57453119955716,1.4218895647742043,0.01,1.0
gene_372,0.3153105697867208,59.0445203765273,34.65722647935808,1.0
gene_373,21.127376753836163,0.9315840060077236,0.7053548673661253,1.0
gene_374,17.563575091603497,7.4963540199688765,1.5758727463885274,1.0
gene_375,0.1693657964508224,7.257499363672992,30.045769039240607,1.0
gene_376,98.09722360220007,0.6149954011742907,9.1247800360983,1.0
gene_377,0.01,2.0653935862350394,1.3892270231042685,1.0
gene_378,16.665255555530326,0.059086895554177815,0.335973874071474,1.0
gene_379,3.336506089615054,173.91196861553735,22.268229947326855,1.0
gene_380,1.8143069662399498,0.5473775065028739,20.862050526617562,1.0
gene_381,0.01023958703972504,0.1576963849049882,0.016154864678157035,1.0
gene_382,126.9493275132251,0.08636548644343395,26.688307306412757,1.0
gene_383,3.160381308420412,5.7563746702872995,157.48595099996996,1.0
gene_384,0.01,40.26052338368731,0.01248369056117816,1.0
gene_385,53.49806323713008,35.609090936063254,0.04243463425074031,1.0
gene_386,0.1073690688497124,3.0583821880976085,0.0743462297686701,1.0
gene_387,57.27444690568813,0.33777883322723934,0.01,1.0
gene_388,137.85127549943314,10.047999411598012,0.07313130279646918,1.0
gene_389,4.056468550656984,0.3770009847708528,0.06000987471408337,1.0
gene_390,0.7539677704179347,0.01027141802743429,0.0357179764254032,1.0
gene_391,0.051416241573560076,1.1054998706943358,36.84542519850845,1.0
gene_392,3.6607340724829243,0.8834558574190196,4.393365764073643,1.0
gene_393,5.765221137857478,0.11272068805814836,2.6977841559298805,1.0
gene_394,27.22697580804006,0.03793699452848687,0.48087577350588695,1.0
gene_395,5.1541299937257925,66.80921211850612,8.676570193018916,1.0
gene_396,0.014460569258834216,0.770038411010488,40.709186204407445,1.0
gene_397,1.7693017324556115,0.012022623004482716,0.12525628577787676,1.0
gene_398,3.1785589105420198,0.054541787574492614,0.48682529371223227,1.0
gene_399,0.1733678184264531,0.35149262834879713,45.22178246581723,1.0
gene_400,1.4398933531939422,0.01,0.01,1.0
gene_401,2.1657827912242293,4.350420912848699,0.2983255661587976,1.0
gene_402,1.158114057795067,30.028881717988043,0.11519853508997252,1.0
gene_403,129.02889590523702,9.731322703099396,0.4913198034016595,1.0
gene_404,1.7248308665176746,14.38708401840457,0.0324929031563283,1.0
gene_405,0.3086571018552682,6.666034419320573,18.780472878622536,1.0
gene_406,75.47523443531628,0.015383970793631789,25.4953755003129,1.0
gene_407,68.5815795640046,0.06104579193692494,0.42040551541348314,1.0
gene_408,0.01,0.022689737542710475,0.013360559953465618,1.0
gene_409,11.770897536462488,0.15617907114522683,0.39567795163329655,1.0
gene_410,50.625590917298794,3.2786680868372278,6.039467985209449,1.0
